date,internal_id,close,tradable_volume,mkt_cap,volat_21,fx_to_usd
20200710,41009729,98.05,273356,7127157022,0.022263,0.10612332
20200710,41010611,32.5,0,101208639,0.031998,0.01264901
20200713,40014265,358.7,244785,6624428549,0.016168,0.10942595
20200713,40044140,105.4,12113,216367556447,0.018448,1.13650053
20200713,40044631,188.8,290715,6936937858,0.020624,0.15265311
20200713,40048791,2033,1523990,18902722985,0.019418,0.012613
20200713,40060061,31.64,2129,28214381947,0.026573,1.13650053
20200713,41002414,24.05,3587,136664189,0.031774,1.13650053
20200713,41009729,100,285827,7310562176,0.020585,0.10673156
20200713,41010611,38.5,6828,119552004,0.050859,0.012613
20200714,40014265,358.2,359035,6643838739,0.016159,0.10989977
20200714,40044140,103.52,8463,213256189765,0.017633,1.14050054
20200714,40044631,186.45,363859,6875468167,0.020194,0.1532074
20200714,40048791,1988.5,2136254,18390751497,0.018817,0.012546
20200714,40060061,29.9,10738,26756611160,0.028826,1.14050054
20200714,41002414,23.4,4055,133438564,0.031237,1.14050054
20200714,41009729,102.1,253789,7451915058,0.018532,0.10655755
20200714,41010611,38.5,0,118916947,0.050859,0.012546
20200715,40014265,370.7,552727,6892882670,0.016238,0.11017463
20200715,40044140,106.2,13250,218796083759,0.018585,1.14059941
20200715,40044631,196.3,597671,7238028138,0.022685,0.15319331
20200715,40048791,2120,2730511,19666325262,0.023687,0.012584
20200715,40060061,30.565,9348,27354070666,0.029245,1.14059941
20200715,41002414,23.3,8400,132879831,0.031255,1.14059941
20200715,41009729,106.3,507900,7811564003,0.01735,0.10728693
20200715,41010611,38.5,0,119277143,0.050859,0.012584
20200716,40014265,362,610506,6759935561,0.016705,0.1106464
20200716,40044140,104.24,21357,215209946485,0.019071,1.14299953
20200716,40044631,191,294636,7056766814,0.02265,0.15350137
20200716,40048791,2125,1447393,19764416031,0.023098,0.01261701
20200716,40060061,30.915,21188,27725521552,0.029134,1.14299953
20200716,41002414,22.8,6326,130301946,0.031125,1.14299953
20200716,41009729,115.8,944573,8569719251,0.024422,0.10804387
20200716,41010611,38.5,0,119590016,0.050859,0.01261701
20200717,40014265,358.7,627791,6705434388,0.01662,0.11076405
20200717,40044140,103.32,7358,213441313753,0.018822,1.14370021
20200717,40044631,191.15,212521,7065888035,0.021388,0.15357916
20200717,40048791,2140,1499097,19798216635,0.023032,0.01255
20200717,40060061,30.775,8030,27616884674,0.029086,1.14370021
20200717,41002414,23.55,9465,134670700,0.025077,1.14370021
20200717,41009729,115,496554,8494179821,0.024083,0.10783648
20200717,41010611,38.5,0,118954854,0.050859,0.01255
20200720,40014265,361.2,264685,6792344026,0.015164,0.1114231
20200720,40044140,103.22,6516,213383843795,0.016017,1.14449999
20200720,40044631,196.6,342115,7273939132,0.021879,0.15371845
20200720,40048791,2099,1653963,19586027534,0.021084,0.012658
20200720,40060061,32.24,6592,28951778623,0.029416,1.14449999
20200720,41002414,22.8,4319,130472999,0.019241,1.14449999
20200720,41009729,115,0,8494179821,0.02472,0.108135
20200720,41010611,38.5,0,119978601,0.050859,0.012658
20200721,40014265,362.2,393971,6866233065,0.015173,0.11232421
20200721,40044140,104.24,5639,216415095866,0.015939,1.14940019
20200721,40044631,196,286992,7285449157,0.021835,0.154433
20200721,40048791,2109,1309171,19800596472,0.019274,0.012736
20200721,40060061,32.435,21419,29251597424,0.029345,1.14940019
20200721,41002414,22.9,19051,131606321,0.019258,1.14940019
20200721,41009729,144.8,3643592,10865171290,0.056683,0.10954942
20200721,41010611,38.5,1250,120717870,0.050859,0.012736
20200722,40014265,371.2,410210,7079068764,0.015845,0.11299818
20200722,40044140,102.16,6197,213849797789,0.014696,1.1589003
20200722,40044631,196.85,254358,7377657841,0.021266,0.15571231
20200722,40048791,2129,831649,19978954121,0.019326,0.01273
20200722,40060061,31.74,14216,28861401667,0.027972,1.1589003
20200722,41002414,23.35,8693,135301610,0.01858,1.1589003
20200722,41009729,147.6,1169881,11075149960,0.055974,0.10954822
20200722,41010611,38.5,2279,120661011,0.050859,0.01273
20200723,40014265,363.8,293086,6949095426,0.016159,0.11317979
20200723,40044140,102.1,3775,214314325395,0.013954,1.16210019
20200723,40044631,195.75,227988,7355788443,0.019603,0.15612315
20200723,40048791,2179,943013,20493139248,0.01981,0.012758
20200723,40060061,34.065,142944,31061068373,0.030467,1.16210019
20200723,41002414,25,17158,145262524,0.024628,1.16210019
20200723,41009729,141,828637,10544457292,0.057536,0.10918103
20200723,41010611,38.5,0,120926402,0.050859,0.012758
20200724,40014265,349.4,443935,6658285134,0.018628,0.1129127
20200724,40044140,101.02,14776,212320970137,0.014138,1.16359981
20200724,40044631,195.3,455211,7349319915,0.019614,0.15634527
20200724,40048791,2083,1541610,19639409651,0.022236,0.01279
20200724,40060061,32.725,11041,29877738223,0.03188,1.16359981
20200724,41002414,23.7,12977,137886577,0.026685,1.16359981
20200724,41009729,136,566913,10131823264,0.058908,0.1087654
20200724,41010611,38.5,2478,121229700,0.037883,0.01279
20200727,40014265,348.4,242793,6727342672,0.018301,0.11441124
20200727,40044140,98.84,5195,209756613371,0.014974,1.17490037
20200727,40044631,195.65,291128,7433500713,0.019026,0.1578532
20200727,40048791,2075,1022854,19706235145,0.022245,0.012883
20200727,40060061,30.89,4880,28476287629,0.034366,1.17490037
20200727,41002414,28,65158,164486052,0.046186,1.17490037
20200727,41009729,144.8,536160,10884249102,0.059027,0.10974178
20200727,41010611,47.5,4500,150656651,0.058773,0.012883
20200728,40014265,356,230983,6863805587,0.018667,0.11424002
20200728,40044140,99.28,6554,210421394193,0.014908,1.17340042
20200728,40044631,196.55,305816,7458394279,0.018982,0.15765659
20200728,40048791,2072,1002282,19777034871,0.022253,0.012948
20200728,40060061,31.76,2435,29240928304,0.034482,1.17340042
20200728,41002414,30.35,76411,178063514,0.048995,1.17340042
20200728,41009729,143.3,686642,10795785250,0.059495,0.10998922
20200728,41010611,47.5,1795,151416840,0.058773,0.012948
20200729,40014265,371.4,402195,7157942760,0.020366,0.11419566
20200729,40044140,98.11,4892,208544074877,0.014865,1.17680009
20200729,40044631,199.45,308740,7590938388,0.019085,0.15812527
20200729,40048791,2059,844139,19689381817,0.022251,0.012972
20200729,40060061,31.36,2852,28956306865,0.03417,1.17680009
20200729,41002414,28.75,54160,169165013,0.051079,1.17680009
20200729,41009729,148.1,747298,11182000611,0.059563,0.11023171
20200729,41010611,47.5,500,151697521,0.058773,0.012972
20200730,40014265,357.5,345516,6896350177,0.022099,0.11430008
20200730,40044140,97.56,10077,207797790236,0.014833,1.17919939
20200730,40044631,196.15,382692,7478942528,0.019019,0.15841333
20200730,40048791,2053,804162,19727355824,0.02225,0.01303501
20200730,40060061,31.325,8119,28982960823,0.034221,1.17919939
20200730,41002414,25.7,40505,151527122,0.057578,1.17919939
20200730,41009729,148.2,786531,11119440026,0.059057,0.10954102
20200730,41010611,47.5,0,152434293,0.058773,0.01303501
20200731,40014265,361.1,492372,6960783546,0.022239,0.11421784
20200731,40044140,97.22,13184,207495188234,0.014459,1.18160012
20200731,40044631,195.4,499672,7463706573,0.019099,0.15869741
20200731,40048791,2053,1149419,19865060742,0.021445,0.013126
20200731,40060061,30.88,9521,28629399696,0.034515,1.18160012
20200731,41002414,28.2,23140,166605617,0.060783,1.18160012
20200731,41009729,146.8,935863,11052899804,0.059295,0.10992393
20200731,41010611,47.5,0,153498346,0.058773,0.013126
20200803,40014265,358.4,402266,6905187572,0.022269,0.11415916
20200803,40044140,99.33,8097,210814316646,0.015009,1.17499977
20200803,40044631,199.1,267001,7562192133,0.017893,0.15780338
20200803,40048791,2140,1647773,20593299373,0.02308,0.013054
20200803,40060061,30.77,2760,28368064039,0.033351,1.17499977
20200803,41002414,28.45,30995,167143717,0.06055,1.17499977
20200803,41009729,155,970869,11617935459,0.059503,0.10943074
20200803,41010611,47.5,0,152656363,0.058773,0.013054
20200804,40014265,362.7,401691,6998340538,0.021977,0.11432753
